hour,phase,price_eur_mwh
4507,annual,34.51497649192687
4508,annual,28.73081325900472
4509,annual,35.31979222644487
4510,annual,24.08576272882599
4511,annual,22.13273631071139
4512,annual,32.77868001485109
4513,annual,17.53126082390981
4514,annual,26.9484333958981
4515,annual,38.145908377855974
4516,annual,42.57370902775911
4517,annual,41.33575356274086
4518,annual,47.28952207385304
4519,annual,42.67835963827492
4520,annual,54.650809179352734
4521,annual,71.23952602530895
4522,annual,71.88039751131626
4523,annual,76.28018305900898
4524,annual,84.91479799774679
4525,annual,66.18218155798097
4526,annual,71.09401260499294
4527,annual,70.20233992000082
4528,annual,57.46748962007817
4529,annual,68.04070024986171
4530,annual,56.86946353357949
4531,annual,44.933721519616284
4532,annual,50.45462335530301
4533,annual,18.5177237917564
4534,annual,26.156272969649017
4535,annual,26.45146756234195
4536,annual,17.83989511474417
4537,annual,28.58427703496532
4538,annual,20.32291342525936
4539,annual,39.467590599693146
4540,annual,48.6190136341268
4541,annual,49.57043134504655
4542,annual,40.33395296857598
4543,annual,55.18655867284289
4544,annual,74.67401551480083
4545,annual,76.53912807279089
4546,annual,59.58507666108879
4547,annual,94.07675334871352
4548,annual,86.2495875391262
4549,annual,77.58151296576725
4550,annual,89.09674238316201
4551,annual,70.94921882143677
4552,annual,64.64871854826183
4553,annual,65.78772805028346
4554,annual,69.40464316303391
4555,annual,60.38046155980301
4556,annual,43.03402748032841
4557,annual,37.64221732430169
4558,annual,35.507564832240995
4559,annual,16.122691297468705
4560,annual,30.36125369973361
4561,annual,20.357704468697477
4562,annual,31.775129423357235
4563,annual,32.175122546062624
4564,annual,44.21773361943146
4565,annual,48.38832336949381
4566,annual,30.623824835947353
4567,annual,64.40377204923482
4568,annual,75.34529062091185
4569,annual,79.9886972248218
4570,annual,80.36814154638228
4571,annual,97.32313532663305
4572,annual,87.69905203549104
4573,annual,87.68722819273465
4574,annual,89.54476426845547
4575,annual,79.32201443568697
4576,annual,63.023924975204125
4577,annual,43.46593904535639
4578,annual,51.3910997863731
4579,annual,53.53105985649106
4580,annual,37.38329635117532
4581,annual,40.40429054517517
4582,annual,30.417130296346784
4583,annual,36.534820775943174
4584,annual,22.90541124377555
4585,annual,30.030288724610294
4586,annual,33.333463303490554
4587,annual,46.066756446193956
4588,annual,26.614046450066617
4589,annual,43.835307351239955
4590,annual,62.05527374384887
4591,annual,75.39888809204565
4592,annual,72.18771700187749
4593,annual,74.13871502096538
4594,annual,87.30485396366956
4595,annual,91.19454109126634
4596,annual,82.3898514714024
4597,annual,86.88737818683325
4598,annual,90.69212511356976
4599,annual,91.60402028253289
4600,annual,76.20798457462318
4601,annual,63.38482742714121
4602,annual,54.834543492437575
4603,annual,51.961746005214195
4604,annual,39.341762160905255
4605,annual,35.571065457323535
4606,annual,20.823372670960687
4607,annual,36.66582768399806
4608,annual,16.21207386051914
4609,annual,22.89888280541242
4610,annual,30.13353565098992
4611,annual,50.048243281221254
4612,annual,36.95208779888995
4613,annual,42.24085381294977
4614,annual,50.92701633903822
4615,annual,76.3693003716747
4616,annual,47.8347757296604
4617,annual,68.5248510161163
4618,annual,103.16462346451814
4619,annual,89.03838305431371
4620,annual,76.48567208299481
4621,annual,83.97598260898245
4622,annual,81.85395031978463
4623,annual,83.31575708054984
4624,annual,85.04956770028907
4625,annual,66.20653648101792
4626,annual,51.01524525360488
4627,annual,53.86565586141858
4628,annual,34.7475301028057
4629,annual,25.853648274199923
4630,annual,15.273518588523856
4631,annual,13.834749733033313
4632,annual,18.235706406665578
4633,annual,17.007174725380736
4634,annual,31.932397761124335
4635,annual,24.598849613471042
4636,annual,15.2579372394618
4637,annual,39.2914021058684
4638,annual,51.6323904738884
4639,annual,58.328243105759654
4640,annual,82.56346509013322
4641,annual,71.71213061694297
4642,annual,88.43541747478649
4643,annual,84.2331816468849
4644,annual,85.06882985027896
4645,annual,77.7020001335475
4646,annual,80.91776855654678
4647,annual,70.49970207607684
4648,annual,71.76746216969632
4649,annual,61.28184194774587
4650,annual,47.85024419012695
4651,annual,55.57785102018889
4652,annual,43.82199149583117
4653,annual,30.609562346925355
4654,annual,30.59044991840908
4655,annual,25.758912694971997
4656,annual,15.998716393757086
4657,annual,24.42341641422774
4658,annual,21.588663951224436
4659,annual,23.2880901148657
4660,annual,23.45730524973108
4661,annual,40.08247084578617
4662,annual,54.47520916853306
4663,annual,51.370283282600454
4664,annual,83.60511342912703
4665,annual,76.11681221312192
4666,annual,83.75677085532695
4667,annual,82.38138529825818
4668,annual,91.76236369137186
4669,annual,69.72342533388777
4670,annual,52.83623070877415
4671,annual,65.462322117077
4672,annual,67.90519249624357
4673,annual,58.13969388361516
4674,annual,52.143224779605546
4675,annual,53.51860969545419
4676,annual,39.49590448756329
4677,annual,37.238864220554674
4678,annual,19.04025605486137
4679,annual,15.096297068330138
4680,annual,35.93179529670931
4681,annual,24.74609888388511
4682,annual,21.65036454276449
4683,annual,25.95584487209968
4684,annual,31.32589893940735
4685,annual,37.35909752637861
4686,annual,39.75370149168413
4687,annual,45.003634912517406
4688,annual,61.95884889127806
4689,annual,64.367360041987
4690,annual,82.25884409823962
4691,annual,78.44349444845359
4692,annual,79.14142535313728
4693,annual,70.15391796188266
4694,annual,72.43334248845346
4695,annual,71.99877583360173
4696,annual,69.24844983021481
4697,annual,56.25586351813455
4698,annual,58.65187414710708
4699,annual,43.09468416600889
4700,annual,42.861660860654865
4701,annual,27.008183151763436
4702,annual,12.135491077784438
4703,annual,26.08575850685675
4704,annual,31.474634074341452
4705,annual,31.297045434956956
4706,annual,33.06877274713481
4707,annual,31.670142405932125
4708,annual,34.21807155760371
4709,annual,52.32129636844307
4710,annual,59.08362089875465
4711,annual,58.94942019549346
4712,annual,79.5474350827049
4713,annual,69.82232088838407
4714,annual,76.98461665237328
4715,annual,97.74121805657383
4716,annual,92.62069707103974
4717,annual,81.78574191071233
4718,annual,83.95184935985
4719,annual,78.12358296095557
4720,annual,48.707130649349416
4721,annual,56.18482132645702
4722,annual,55.265268632294195
4723,annual,45.05457840361838
4724,annual,42.64886208781183
4725,annual,43.4946966371554
4726,annual,27.118993178403876
4727,annual,18.23302841151348
4728,annual,28.373567624978207
4729,annual,24.183992899675367
4730,annual,28.545484236781462
4731,annual,32.22736116806879
4732,annual,58.70945675697773
4733,annual,30.08454891583066
4734,annual,52.66808313182867
4735,annual,63.50981350477833
4736,annual,64.52561441862761
4737,annual,84.18656444951253
4738,annual,88.26157790018011
4739,annual,84.37049219765358
4740,annual,83.6093643141403
4741,annual,83.85687447170872
4742,annual,80.91722324124052
4743,annual,76.36097356748017
4744,annual,69.27076154475544
4745,annual,65.55892022670461
4746,annual,61.800450875512766
4747,annual,38.16810182302561
4748,annual,32.36944316302467
4749,annual,20.57340668542524
4750,annual,36.72517144621749
4751,annual,28.7995659137415
4752,annual,29.926785735181078
4753,annual,15.470884912139114
4754,annual,44.18346847722686
4755,annual,29.800634906959623
4756,annual,42.23029206460895
4757,annual,54.95515154007026
4758,annual,47.988807561350335
4759,annual,59.2786220926932
4760,annual,72.3180198045259
4761,annual,99.95763364703299
4762,annual,84.27440566406827
4763,annual,97.7133096014367
4764,annual,95.53003076925455
4765,annual,87.80650068834711
4766,annual,73.95184154820664
4767,annual,85.57587792986122
4768,annual,58.89976287453453
4769,annual,76.45621795021127
4770,annual,57.48468807346495
4771,annual,26.918285876257876
4772,annual,38.16059684746421
4773,annual,39.90302473950602
4774,annual,28.007692509867624
4775,annual,32.62691730699545
4776,annual,19.201489416808023
4777,annual,16.576048987533476
4778,annual,29.449357420592385
4779,annual,35.04100466122928
4780,annual,38.21460795000782
4781,annual,58.05544057856831
4782,annual,49.20002375739393
4783,annual,66.27157897024081
4784,annual,71.5454425278154
4785,annual,64.76115857701416
4786,annual,71.43020340269145
4787,annual,85.0747456771675
4788,annual,101.8512827480021
4789,annual,89.61361604236893
4790,annual,68.17736627088249
4791,annual,52.330981673148116
4792,annual,76.86611150254143
4793,annual,62.99654624815642
4794,annual,65.13181051458935
4795,annual,41.19136803973923
4796,annual,43.80338274137461
4797,annual,41.55786702713288
4798,annual,26.44121153932138
4799,annual,23.615223407985813
4800,annual,26.327933777405743
4801,annual,31.489467112429196
4802,annual,30.03039697899017
4803,annual,42.70459839509808
4804,annual,37.430349614482374
4805,annual,37.73409813183811
4806,annual,71.94163407352406
4807,annual,59.05333258935467
4808,annual,66.57829445887664
4809,annual,76.81260799563756
4810,annual,82.64404211938363
4811,annual,82.0101367773844
4812,annual,85.98635995302654
4813,annual,84.78550806586527
4814,annual,83.50514785831822
4815,annual,58.47913489231651
4816,annual,86.17284158468141
4817,annual,62.712095973417775
4818,annual,60.770812084194496
4819,annual,37.3364490432708
4820,annual,37.35782903862463
4821,annual,29.534100762458884
4822,annual,41.902859131153825
4823,annual,22.461547485259505
4824,annual,29.69598843271352
4825,annual,19.347987606002384
4826,annual,23.62771111778139
4827,annual,29.57506412355052
4828,annual,47.402109551827195
4829,annual,28.524413047183778
4830,annual,40.10604009499733
4831,annual,42.041021429442324
4832,annual,55.43133157910119
4833,annual,63.23043121969272
4834,annual,61.09818440664952
4835,annual,70.8381638740803
4836,annual,61.51363268972547
4837,annual,68.5674360568562
4838,annual,83.61739763865424
4839,annual,72.9519361914784
4840,annual,65.63108991457301
4841,annual,49.59723430472794
4842,annual,38.342668864835
4843,annual,34.52998571515048
4844,annual,36.78566992202469
4845,annual,38.48487968296937
4846,annual,34.467601972095515
4847,annual,29.596250127254606
4848,annual,17.855326138686962
4849,annual,24.87218240065757
4850,annual,24.802354908752704
4851,annual,30.05437985123573
4852,annual,53.55280422690902
4853,annual,29.671664937433555
4854,annual,48.87836652385243
4855,annual,67.43788652656784
4856,annual,52.528649090962205
4857,annual,64.6976847411373
4858,annual,69.90615897286924
4859,annual,75.0494605846035
4860,annual,64.98812377438078
4861,annual,81.59806684373969
4862,annual,79.46876521351551
4863,annual,73.91466674341088
4864,annual,57.29279165690186
4865,annual,58.43598159529694
4866,annual,43.560259134677814
4867,annual,41.106893547290355
4868,annual,54.48352446859755
4869,annual,32.42946097996379
4870,annual,17.872882541153288
4871,annual,26.11846646673698
4872,annual,15.726197797971917
4873,annual,17.97070727768625
4874,annual,22.230818005354905
4875,annual,31.772886153316495
4876,annual,49.036317171192
4877,annual,53.40317943753748
4878,annual,60.724527832457014
4879,annual,55.513740034829674
4880,annual,67.2100503629932
4881,annual,79.92977749714032
4882,annual,77.49476743690425
4883,annual,83.29140847274165
4884,annual,90.07143474671798
4885,annual,82.72815854554003
4886,annual,84.32980403282775
4887,annual,90.49559629023136
4888,annual,70.16569481458241
4889,annual,73.73983903730766
4890,annual,61.01552574493726
4891,annual,37.03805790550864
4892,annual,32.72346897237021
4893,annual,28.65859470632281
4894,annual,23.721123757482975
4895,annual,26.84047244895183
4896,annual,31.609922055291744
4897,annual,37.756262215602895
4898,annual,33.17740826690466
4899,annual,31.914129786615057
4900,annual,25.034839721598168
4901,annual,49.49291492090024
4902,annual,56.89893122019709
4903,annual,65.92077105202445
4904,annual,88.54269205226382
4905,annual,87.83074547577817
4906,annual,88.95401913017021
4907,annual,77.97392741873641
4908,annual,82.58881167706322
4909,annual,84.9117876038812
4910,annual,76.4702747920875
4911,annual,81.90968930611453
4912,annual,74.5480404643628
4913,annual,55.750878679275246
4914,annual,66.26730334340616
4915,annual,49.74668098803242
4916,annual,27.860200496699164
4917,annual,35.068823368280995
4918,annual,32.96165920448725
4919,annual,35.49733377345104
4920,annual,24.152069345140823
4921,annual,34.49761192105936
4922,annual,32.368254350782315
4923,annual,25.11824026225669
4924,annual,30.530546382293643
4925,annual,58.06778817827292
4926,annual,66.4197539972079
4927,annual,67.19972576646717
4928,annual,83.81753433959398
4929,annual,86.51796279808303
4930,annual,88.30167251952469
4931,annual,78.53916344895643
4932,annual,100.7033105784125
4933,annual,90.12006681649198
4934,annual,79.74593248679395
4935,annual,72.7189239633078
4936,annual,73.9061508222646
4937,annual,51.24797924452174
4938,annual,62.44926677297666
4939,annual,41.458742699525914
4940,annual,44.816745440748065
4941,annual,31.465714435692064
4942,annual,28.75576875482297
4943,annual,21.818826799361183
4944,annual,25.728015307588326
4945,annual,43.15511233650152
4946,annual,42.1175656598907
4947,annual,38.64047896140196
4948,annual,41.81549663251512
4949,annual,56.006888929502196
4950,annual,66.0576139098952
4951,annual,58.14387505245013
4952,annual,71.39833981597712
4953,annual,63.65538835608652
4954,annual,91.98342975265506
4955,annual,102.51581960731363
4956,annual,87.65851175401941
4957,annual,68.99554454648265
4958,annual,87.86973700318414
4959,annual,70.99834086343851
4960,annual,66.71105522371906
4961,annual,69.79503322843838
4962,annual,59.05428376113653
4963,annual,45.3484092012503
4964,annual,36.821005696221434
4965,annual,36.81133576320499
4966,annual,27.761364223402644
4967,annual,19.16617889953863
4968,annual,24.53012559890493
4969,annual,30.929597248101235
4970,annual,29.785041202641587
4971,annual,24.6693588291499
4972,annual,50.103148021736125
4973,annual,27.515568202109517
4974,annual,53.619709810504325
4975,annual,59.99361476737611
4976,annual,73.37606207370312
4977,annual,82.89712894875012
4978,annual,92.18551163035325
4979,annual,80.46916685258658
4980,annual,91.88328974939967
4981,annual,87.73495294245555
4982,annual,69.47907816279918
4983,annual,93.60815652980111
4984,annual,60.680430032810214
4985,annual,68.31118058228515
4986,annual,60.31031060431379
4987,annual,51.631153956288806
4988,annual,38.234015993438966
4989,annual,42.595448824259414
4990,annual,18.726929145653898
4991,annual,27.68622595266838
4992,annual,20.122155815023888
4993,annual,20.134772381102458
4994,annual,31.68044962489208
4995,annual,41.161098477164245
4996,annual,35.38710713274863
4997,annual,50.89048772908171
4998,annual,52.03107855100035
4999,annual,51.479409771307544
5000,annual,63.06953648151506
5001,annual,68.32914919314743
5002,annual,69.44255982957985
5003,annual,81.14101396649507
5004,annual,80.51032272908165
5005,annual,64.98795295109305
5006,annual,61.80363116770855
5007,annual,74.12251194512639
5008,annual,58.610861797087296
5009,annual,61.037596686014204
5010,annual,57.88060585231706
5011,annual,34.47741631043102
5012,annual,26.84085519083409
5013,annual,45.936723594569145
5014,annual,31.063033588963393
5015,annual,22.199230664252546
5016,annual,17.329250024309637
5017,annual,21.63724954441666
5018,annual,18.89350905439342
5019,annual,39.77618794616768
5020,annual,32.08676441662918
5021,annual,53.56093613344182
5022,annual,48.59574228731965
5023,annual,50.442086394309285
5024,annual,61.89036094136934
5025,annual,49.8993225175052
5026,annual,74.21731093426754
5027,annual,76.51981742624332
5028,annual,85.39871561786349
5029,annual,62.79033153141755
5030,annual,84.47839043456798
5031,annual,77.45745109749778
5032,annual,75.31712215506906
5033,annual,58.367116855214704
5034,annual,59.91194831830179
5035,annual,33.042707148456444
5036,annual,44.005154167116025
5037,annual,26.539588456643415
5038,annual,15.206873083916417
5039,annual,16.72765219036001
5040,annual,27.79355969816725
5041,annual,22.177142134720206
5042,annual,34.77713672916632
5043,annual,22.070206713504525
5044,annual,25.732530240206195
5045,annual,60.96383870920607
5046,annual,64.97971162434456
5047,annual,57.11950725489825
5048,annual,72.72531344136877
5049,annual,87.1185705063401
5050,annual,87.08367756899109
5051,annual,87.91287014727297
5052,annual,96.51054323963386
5053,annual,80.88138557619537
5054,annual,83.97950029198327
5055,annual,78.81972491839038
5056,annual,70.56721420776475
5057,annual,62.3954378508427
5058,annual,58.332256491761015
5059,annual,50.25999920394168
5060,annual,34.3618894488569
5061,annual,42.95047443274026
5062,annual,23.957466813469864
5063,annual,27.025668244083644
5064,annual,25.58655559434325
5065,annual,31.83585348870534
5066,annual,15.015205740831838
5067,annual,43.8628744599429
5068,annual,37.53287659520635
5069,annual,59.943934381244475
5070,annual,54.12347997997443
5071,annual,65.3226220433072
5072,annual,88.25908769665105
5073,annual,76.94329714135074
5074,annual,93.84036056702449
5075,annual,87.23893484929219
5076,annual,91.27215001845158
5077,annual,87.48624288006671
5078,annual,90.71237450003781
5079,annual,73.67774990887568
5080,annual,65.07641119195019
5081,annual,60.60476120616312
5082,annual,58.74648238669639
5083,annual,48.41767773862541
5084,annual,48.63099838787309
5085,annual,47.173449539079414
5086,annual,24.161330564690438
5087,annual,23.09943425452015
5088,annual,16.66490706322015
5089,annual,45.42003154712376
5090,annual,34.61141628916444
5091,annual,40.780037534539176
5092,annual,32.433155329474594
5093,annual,50.38089114459236
5094,annual,62.228806285027666
5095,annual,63.897332238523205
5096,annual,81.76046740833414
5097,annual,97.86267485046204
5098,annual,76.55908190650453
5099,annual,78.95589923058145
5100,annual,81.13277388549437
5101,annual,99.98219047852696
5102,annual,92.47442705949362
5103,annual,78.28380330297023
5104,annual,73.44729972492998
5105,annual,59.387044753224835
5106,annual,65.27503967166845
5107,annual,47.351036463778925
5108,annual,41.074210094083
5109,annual,41.81193714636063
5110,annual,30.67010079152406
5111,annual,27.29731967306816
5112,annual,28.451920285152447
5113,annual,35.75238716259241
5114,annual,45.55850113125735
5115,annual,41.83800506329208
5116,annual,49.793832429913984
5117,annual,49.00391479103523
5118,annual,52.70493573557011
5119,annual,71.36377985187639
5120,annual,74.73724523772442
5121,annual,68.19949288651829
5122,annual,81.72352376704822
5123,annual,86.68191724173947
5124,annual,84.28365570469202
5125,annual,99.19897818592892
5126,annual,88.18679304967074
5127,annual,90.56592141962545
5128,annual,75.47472073413712
5129,annual,66.7829926853961
5130,annual,50.87453610003786
5131,annual,50.698183553416754
5132,annual,43.471750046323386
5133,annual,26.21720413304957
5134,annual,28.070336769223537
5135,annual,26.803283064116897
5136,annual,31.89406145492068
5137,annual,33.29925120968851
5138,annual,27.954915133220112
5139,annual,41.12397848721356
5140,annual,42.12959366768678
5141,annual,27.864693550559636
5142,annual,54.708608846862575
5143,annual,74.98270557668957
5144,annual,60.13177904945348
5145,annual,80.70095814139566
5146,annual,97.24907692949037
5147,annual,81.47909626706311
5148,annual,88.6034177458964
5149,annual,77.13186983332359
5150,annual,97.58483634931665
5151,annual,79.13276752209842
5152,annual,73.95923984482705
5153,annual,77.18520017959551
5154,annual,63.878052259638764
5155,annual,43.81662388942537
5156,annual,38.4080017097764
5157,annual,41.33247210306489
5158,annual,27.61249454843823
5159,annual,12.670503816838643
5160,annual,25.504402845798676
5161,annual,15.008630636107977
5162,annual,42.47789736124126
5163,annual,35.25274724497974
5164,annual,32.1889287809627
5165,annual,40.35315569984361
5166,annual,37.815148531919945
5167,annual,51.12274835843533
5168,annual,74.56091485523689
5169,annual,89.87650149088722
5170,annual,82.12418724268281
5171,annual,78.27398623574791
5172,annual,76.47465422967997
5173,annual,71.35836003610525
5174,annual,92.79114233180907
5175,annual,70.5122227120331
5176,annual,83.35536787541133
5177,annual,71.06659952955985
5178,annual,39.003957784141114
5179,annual,40.614595851068906
5180,annual,34.077968241520736
5181,annual,33.19967523002862
5182,annual,29.06512930782143
5183,annual,50.820244688291595
5184,annual,17.520883636802004
5185,annual,28.890468808110352
5186,annual,34.68808267016266
5187,annual,34.03424750480973
5188,annual,40.52015125485094
5189,annual,37.79212126037932
5190,annual,53.99059618942153
5191,annual,64.21801281976312
5192,annual,69.2595113067691
5193,annual,76.79219695593359
5194,annual,87.82225573986977
5195,annual,86.71443627771966
5196,annual,80.70906354057958
5197,annual,69.8446371273387
5198,annual,71.72135033709097
5199,annual,70.47354050929754
5200,annual,68.65747328333165
5201,annual,56.30015875837298
5202,annual,45.65284103912526
5203,annual,36.64500290186932
5204,annual,26.429284560155843
5205,annual,32.16721791036675
5206,annual,17.9986971938578
5207,annual,19.054503849536093
5208,annual,26.12953283788298
5209,annual,19.615634556833882
5210,annual,36.33800321509382
5211,annual,43.98932889388647
5212,annual,39.88533166243421
5213,annual,48.01995800668176
5214,annual,63.58018598175002
5215,annual,61.333358395835596
5216,annual,68.01887652785904
5217,annual,90.06593908172415
5218,annual,92.33501184387286
5219,annual,93.07092262806081
5220,annual,96.68590479179015
5221,annual,72.44029280637055
5222,annual,96.09219430851542
5223,annual,83.63044818890377
5224,annual,82.36699889268328
5225,annual,70.14261340664393
5226,annual,59.672146418078654
5227,annual,49.313702768665344
5228,annual,47.21790283572706
5229,annual,35.57356111380457
5230,annual,40.24299450762515
5231,annual,17.61131987554775
5232,annual,25.192020938943774
5233,annual,46.90543903243912
5234,annual,28.5352220111857
5235,annual,36.401954613193745
5236,annual,37.46398036649739
5237,annual,54.44682186330897
5238,annual,53.63450871216044
5239,annual,65.80431170791722
5240,annual,81.31556012157856
5241,annual,75.1477239183759
5242,annual,91.81427890095293
5243,annual,95.0802371464529
5244,annual,97.96427659105235
5245,annual,89.62673058131438
5246,annual,111.43546256264544
5247,annual,89.17410084123108
5248,annual,77.1236488285526
5249,annual,60.28180387371974
5250,annual,58.74815482630487
5251,annual,63.17067229542265
5252,annual,58.20090475830816
5253,annual,50.13805720122342
5254,annual,39.8254041736018
5255,annual,20.50157139426137
5256,annual,33.67186968323168
5257,annual,20.865581327530286
5258,annual,21.89404348004709
5259,annual,40.4746411816478
5260,annual,48.96017071878432
5261,annual,59.23702057539713
5262,annual,63.751665063715066
5263,annual,71.79183437964392
5264,annual,66.89735446068731
5265,annual,80.14796509874542
5266,annual,73.69840296908359
5267,annual,72.7253968940968
5268,annual,95.69971681937092
5269,annual,82.72735477897069
5270,annual,92.7353252713039
5271,annual,89.85455919926306
5272,annual,69.82003654364074
5273,annual,72.26163525014432
5274,annual,54.485321311717186
5275,annual,37.2429727905361
5276,annual,45.761050376166
5277,annual,34.79438066730382
5278,annual,30.273100942396113
5279,annual,46.59954529471847
5280,annual,17.823659815979507
5281,annual,34.1157099721406
5282,annual,26.09129566714971
5283,annual,46.08340351638305
5284,annual,47.41796556724141
5285,annual,55.30069911821017
5286,annual,52.4713987370228
5287,annual,61.67038372460992
5288,annual,82.44851973660798
5289,annual,95.41010088725781
5290,annual,89.85374032916754
5291,annual,81.82892470034147
5292,annual,92.74202385753743
5293,annual,108.4280668212138
5294,annual,86.83066027712533
5295,annual,92.9384459885861
5296,annual,69.10788075113119
5297,annual,67.45839861782541
5298,annual,64.98703732684523
5299,annual,55.44457079086817
5300,annual,38.899406236951606
5301,annual,32.34117258519967
5302,annual,41.95602878912899
5303,annual,40.58514739036999
5304,annual,42.38952206921223
5305,annual,45.74604268158775
5306,annual,35.38856698128448
5307,annual,36.58957621478769
5308,annual,56.100301114464614
5309,annual,58.23235650597393
5310,annual,52.432731534896135
5311,annual,59.78785963316119
5312,annual,79.22781521508735
5313,annual,80.08737974796131
5314,annual,86.06169607984445
5315,annual,97.85041531059046
5316,annual,96.36467076411716
5317,annual,99.90913438025636
5318,annual,70.8208468667831
5319,annual,83.5327603776029
5320,annual,80.84988178341453
5321,annual,55.84425810381101
5322,annual,55.05320847375709
5323,annual,45.803920952529886
5324,annual,45.46595897271621
5325,annual,52.10200191819296
5326,annual,50.49232672802292
5327,annual,24.800298390978554
5328,annual,31.716522197041993
5329,annual,32.894449700427074
5330,annual,34.22238446303154
5331,annual,38.604018178970485
5332,annual,43.434004212704025
5333,annual,61.016510941776694
5334,annual,63.323796308037856
5335,annual,53.010947230075324
5336,annual,74.36983284013779
5337,annual,80.7349342812218
5338,annual,80.40648839248756
5339,annual,89.63545646692009
5340,annual,83.0086564674857
5341,annual,82.18780327150826
5342,annual,78.85667445268959
5343,annual,57.44999459873283
5344,annual,67.36087704184641
5345,annual,56.1461738152249
5346,annual,45.01248036755294
5347,annual,58.988096253241515
5348,annual,45.03772434136908
5349,annual,35.17353245350024
5350,annual,26.60295148209415
5351,annual,30.793423560318473
5352,annual,35.681665312286526
5353,annual,22.054452507566047
5354,annual,31.328863685353696
5355,annual,42.602825464519015
5356,annual,25.762167533073374
5357,annual,47.30150424873513
5358,annual,51.31584560136611
5359,annual,60.66765192147421
5360,annual,64.23714811477119
5361,annual,74.94305649944157
5362,annual,93.521880231308
5363,annual,78.23879408412286
5364,annual,84.08386463849926
5365,annual,96.78814522282417
5366,annual,73.73273784094582
5367,annual,88.35946244921494
5368,annual,68.29276061876327
5369,annual,75.99346059043388
5370,annual,60.751785565316965
5371,annual,50.21892924863773
5372,annual,40.725131110653734
5373,annual,30.665961954675964
5374,annual,31.9738230632814
5375,annual,35.84907092810177
5376,annual,31.007775700209624
5377,annual,29.60190991901608
5378,annual,33.12564476122765
5379,annual,47.839276621250995
5380,annual,55.91395878898184
5381,annual,48.010891684960406
5382,annual,55.76396428860308
5383,annual,71.91210985859551
5384,annual,88.33292366624103
5385,annual,91.4937930502799
5386,annual,77.07861156427686
5387,annual,87.97783417692014
5388,annual,83.6678387106669
5389,annual,87.95034176153298
5390,annual,99.92870922999899
5391,annual,70.94506539351528
5392,annual,63.161744801941474
5393,annual,62.2488052737898
5394,annual,63.41115196879093
5395,annual,58.314134360233425
5396,annual,49.612254627075274
5397,annual,49.30494693843471
5398,annual,21.0272202807784
5399,annual,41.64158466638244
5400,annual,28.90063894284565
5401,annual,38.27158119298287
5402,annual,24.829235975577184
5403,annual,40.223851643692115
5404,annual,48.28756766792809
5405,annual,62.8788384501277
5406,annual,48.71536452235386
5407,annual,69.40799324457085
5408,annual,67.71551917407884
5409,annual,86.6545732924786
5410,annual,93.59589590839815
5411,annual,100.67253823195274
5412,annual,87.11716586874898
5413,annual,97.79298817739836
5414,annual,98.26537631656556
5415,annual,69.46462917996867
5416,annual,81.29616086400358
5417,annual,76.83006288653246
5418,annual,59.32759041211648
5419,annual,43.94664152993949
5420,annual,53.9410475520933
5421,annual,30.588127447157515
5422,annual,33.98982791359561
5423,annual,32.0986342521173
5424,annual,37.411952623292514
5425,annual,27.696820944888213
5426,annual,30.23021658550452
5427,annual,41.26576860416898
5428,annual,54.73877203061852
5429,annual,72.22267686181007
5430,annual,49.62779861143033
5431,annual,71.97495570502878
5432,annual,67.99536799978618
5433,annual,91.0513415909109
5434,annual,80.16005394471982
5435,annual,85.26823725287399
5436,annual,86.97348133714856
5437,annual,90.05583148857414
5438,annual,90.25399109806334
5439,annual,86.77046279412505
5440,annual,76.64150784019826
5441,annual,58.8130913832115
5442,annual,67.50993741214204
5443,annual,53.499407547280676
5444,annual,55.98152652977813
5445,annual,34.81253453822462
5446,annual,22.888688277319407
5447,annual,32.43766539952387
5448,annual,42.35094276742758
5449,annual,34.293083565409816
5450,annual,34.40520075423745
5451,annual,33.80734168429757
5452,annual,61.04545299460004
5453,annual,45.981929148999605
5454,annual,56.18016720012754
5455,annual,74.30816618290127
5456,annual,62.13515574205915
5457,annual,93.3932500198006
5458,annual,92.95762828842547
5459,annual,98.1549446243144
5460,annual,96.4482573567507
5461,annual,89.67210791017456
5462,annual,79.45889369344324
5463,annual,82.07592116695021
5464,annual,69.18143076713238
5465,annual,73.63713509484016
5466,annual,68.43755990553828
5467,annual,66.03321895766351
5468,annual,49.957462385576385
5469,annual,48.16672067831854
5470,annual,33.62540124977917
5471,annual,29.179329368415853
5472,annual,36.07370816992291
5473,annual,30.21477527298118
5474,annual,38.4570572404766
5475,annual,32.5815920931087
5476,annual,40.23131158357809
5477,annual,59.6030360984592
5478,annual,69.37785364663726
5479,annual,62.16365504473068
5480,annual,82.64924752743987
5481,annual,79.23565109470273
5482,annual,88.39713656652414
5483,annual,102.59766315838573
5484,annual,98.74423091557209
5485,annual,97.62908373623809
5486,annual,103.5354180245774
5487,annual,77.86650175058655
5488,annual,69.39733324344813
5489,annual,64.2719262346354
5490,annual,60.24832461613558
5491,annual,35.68335677597773
5492,annual,45.62490714981403
5493,annual,36.71456375263279
5494,annual,42.57364906903774
5495,annual,36.125913286796774
5496,annual,24.52596190191567
5497,annual,34.97122437716875
5498,annual,38.73495350048068
5499,annual,31.091285513702303
5500,annual,38.88734088101102
5501,annual,31.540515209518443
5502,annual,47.60625512911609
5503,annual,57.379892658449805
5504,annual,70.42486433691855
5505,annual,67.86035658122863
